都道府県名,年齢5歳階級,元号,和暦（年）,西暦（年）,人口（総数）,人口（男）,人口（女）
三重県,45～49歳,大正,9,1920,54279,27042,27237
三重県,50～54歳,大正,9,1920,44383,22103,22280
三重県,55～59歳,大正,9,1920,38975,19455,19520
三重県,60～64歳,大正,9,1920,37667,18219,19448
三重県,65～69歳,大正,9,1920,29273,13654,15619
三重県,70～74歳,大正,9,1920,19571,8634,10937
三重県,75～79歳,大正,9,1920,10404,4145,6259
三重県,80歳以上,大正,9,1920,5414,1863,3551
三重県,総数,大正,14,1925,1107692,544752,562940
三重県,0～4歳,大正,14,1925,148584,74579,74005
三重県,5～9歳,大正,14,1925,126991,64272,62719
三重県,10～14歳,大正,14,1925,127855,64245,63610
三重県,15～19歳,大正,14,1925,102091,48031,54060
三重県,20～24歳,大正,14,1925,84874,40882,43992
三重県,25～29歳,大正,14,1925,73982,36823,37159
三重県,30～34歳,大正,14,1925,64945,32704,32241
三重県,35～39歳,大正,14,1925,62245,31045,31200
三重県,40～44歳,大正,14,1925,63383,31141,32242
三重県,45～49歳,大正,14,1925,61055,30469,30586
三重県,50～54歳,大正,14,1925,50366,24958,25408
三重県,55～59歳,大正,14,1925,39850,19601,20249
三重県,60～64歳,大正,14,1925,33480,16408,17072
三重県,65～69歳,大正,14,1925,29787,13923,15864
三重県,70～74歳,大正,14,1925,20640,9037,11603
三重県,75～79歳,大正,14,1925,11450,4567,6883
三重県,80～84歳,大正,14,1925,4653,1618,3035
三重県,85歳以上,大正,14,1925,1461,449,1012
三重県,総数,昭和,5,1930,1157407,571000,586407
三重県,0～4歳,昭和,5,1930,159227,80320,78907
三重県,5～9歳,昭和,5,1930,139000,69925,69075
三重県,10～14歳,昭和,5,1930,121383,60917,60466
三重県,15～19歳,昭和,5,1930,107703,51990,55713
三重県,20～24歳,昭和,5,1930,88324,41945,46379
三重県,25～29歳,昭和,5,1930,81878,41144,40734
三重県,30～34歳,昭和,5,1930,71845,36380,35465
三重県,35～39歳,昭和,5,1930,62970,31906,31064
三重県,40～44歳,昭和,5,1930,59587,29931,29656
三重県,45～49歳,昭和,5,1930,60038,29504,30534
三重県,50～54歳,昭和,5,1930,56843,28272,28571
三重県,55～59歳,昭和,5,1930,45696,22397,23299
三重県,60～64歳,昭和,5,1930,34493,16562,17931
三重県,65～69歳,昭和,5,1930,27060,12825,14235
三重県,70～74歳,昭和,5,1930,21461,9506,11955
三重県,75～79歳,昭和,5,1930,12612,5030,7582
三重県,80歳以上,昭和,5,1930,7287,2446,4841
三重県,総数,昭和,10,1935,1174595,572356,602239
三重県,0～4歳,昭和,10,1935,153958,77811,76147
三重県,5～9歳,昭和,10,1935,148748,75121,73627
三重県,10～14歳,昭和,10,1935,132974,65699,67275
三重県,15～19歳,昭和,10,1935,97233,44234,52999
三重県,20～24歳,昭和,10,1935,87596,40005,47591
三重県,25～29歳,昭和,10,1935,81394,39518,41876
三重県,30～34歳,昭和,10,1935,75620,37654,37966
三重県,35～39歳,昭和,10,1935,67114,33661,33453
三重県,40～44歳,昭和,10,1935,58846,29616,29230
三重県,45～49歳,昭和,10,1935,55623,27733,27890
三重県,50～54歳,昭和,10,1935,55573,27188,28385
三重県,55～59歳,昭和,10,1935,51588,25260,26328
三重県,60～64歳,昭和,10,1935,39690,19061,20629
三重県,65～69歳,昭和,10,1935,27835,12867,14968
三重県,70～74歳,昭和,10,1935,19685,8902,10783
三重県,75～79歳,昭和,10,1935,13020,5291,7729
三重県,80歳以上,昭和,10,1935,8098,2735,5363
三重県,総数,昭和,15,1940,1198614,585335,613279
三重県,0～4歳,昭和,15,1940,144738,73048,71690
三重県,5～9歳,昭和,15,1940,145832,73693,72139
三重県,10～14歳,昭和,15,1940,142806,70760,72046
三重県,15～19歳,昭和,15,1940,105051,46651,58400
三重県,20～24歳,昭和,15,1940,88277,44014,44263
三重県,25～29歳,昭和,15,1940,82816,40041,42775
三重県,30～34歳,昭和,15,1940,76835,37548,39287
三重県,35～39歳,昭和,15,1940,72910,36357,36553
三重県,40～44歳,昭和,15,1940,64154,32239,31915
三重県,45～49歳,昭和,15,1940,55383,27871,27512
三重県,50～54歳,昭和,15,1940,51861,25799,26062
三重県,55～59歳,昭和,15,1940,50586,24429,26157
三重県,60～64歳,昭和,15,1940,45134,21592,23542
三重県,65～69歳,昭和,15,1940,32157,14878,17279
三重県,70～74歳,昭和,15,1940,20253,8739,11514
三重県,75～79歳,昭和,15,1940,11698,4868,6830
三重県,80～84歳,昭和,15,1940,5795,2119,3676
三重県,85歳以上,昭和,15,1940,2326,689,1637
三重県,総数,昭和,20,1945,1394286,646954,747332
三重県,1～5歳,昭和,20,1945,175001,88547,86454
三重県,6～10歳,昭和,20,1945,166672,84207,82465
三重県,11～15歳,昭和,20,1945,166104,84030,82074
三重県,16～20歳,昭和,20,1945,147589,71470,76119
三重県,21～25歳,昭和,20,1945,99911,34360,65551
三重県,26～30歳,昭和,20,1945,82268,28533,53735
三重県,31～35歳,昭和,20,1945,84430,31985,52445
三重県,36～40歳,昭和,20,1945,83473,37682,45791
三重県,41～45歳,昭和,20,1945,79599,38937,40662
三重県,46～50歳,昭和,20,1945,69028,34727,34301
三重県,51～55歳,昭和,20,1945,57737,29038,28699
三重県,56～60歳,昭和,20,1945,52400,25667,26733
三重県,61～65歳,昭和,20,1945,47337,22089,25248
三重県,66～70歳,昭和,20,1945,39123,17829,21294
三重県,71～75歳,昭和,20,1945,24657,10630,14027
三重県,76～80歳,昭和,20,1945,11873,4721,7152
三重県,81～85歳,昭和,20,1945,5230,1917,3313
三重県,86歳以上,昭和,20,1945,1854,585,1269
三重県,総数,昭和,25,1950,1461197,704805,756392
三重県,0～4歳,昭和,25,1950,181865,92998,88867
三重県,5～9歳,昭和,25,1950,165079,83667,81412
三重県,10～14歳,昭和,25,1950,155942,78848,77094
三重県,15～19歳,昭和,25,1950,150922,74034,76888
三重県,20～24歳,昭和,25,1950,132272,64664,67608
三重県,25～29歳,昭和,25,1950,98755,41945,56810
三重県,30～34歳,昭和,25,1950,85409,37094,48315
三重県,35～39歳,昭和,25,1950,87513,39371,48142
三重県,40～44歳,昭和,25,1950,80623,38474,42149
三重県,45～49歳,昭和,25,1950,73838,36551,37287
三重県,50～54歳,昭和,25,1950,62503,31239,31264
三重県,55～59歳,昭和,25,1950,52421,25946,26475
三重県,60～64歳,昭和,25,1950,45218,21711,23507
三重県,65～69歳,昭和,25,1950,38119,17313,20806
三重県,70～74歳,昭和,25,1950,28020,12234,15786
三重県,75～79歳,昭和,25,1950,14931,5994,8937
三重県,80歳以上,昭和,25,1950,7740,2708,5032
三重県,総数,昭和,30,1955,1485582,717819,767763
三重県,0～4歳,昭和,30,1955,138833,70874,67959
三重県,5～9歳,昭和,30,1955,175459,89652,85807
三重県,10～14歳,昭和,30,1955,160495,81237,79258
三重県,15～19歳,昭和,30,1955,139130,67475,71655
三重県,20～24歳,昭和,30,1955,135481,65347,70134
三重県,25～29歳,昭和,30,1955,124347,62341,62006
三重県,30～34歳,昭和,30,1955,94482,40832,53650
三重県,35～39歳,昭和,30,1955,81916,35764,46152
三重県,40～44歳,昭和,30,1955,83847,37794,46053
三重県,45～49歳,昭和,30,1955,76916,36646,40270
三重県,50～54歳,昭和,30,1955,69936,34609,35327
三重県,55～59歳,昭和,30,1955,58558,29044,29514
三重県,60～64歳,昭和,30,1955,47161,23066,24095
三重県,65～69歳,昭和,30,1955,38875,18377,20498
三重県,70～74歳,昭和,30,1955,29952,13037,16915
三重県,75～79歳,昭和,30,1955,19235,7846,11389
三重県,80～84歳,昭和,30,1955,8202,2991,5211
三重県,85歳以上,昭和,30,1955,2753,885,1868
三重県,総数,昭和,35,1960,1485054,716715,768339
三重県,0～4歳,昭和,35,1960,117495,60084,57411
三重県,5～9歳,昭和,35,1960,137124,70030,67094
三重県,10～14歳,昭和,35,1960,172913,88232,84681
三重県,15～19歳,昭和,35,1960,138653,65617,73036
三重県,20～24歳,昭和,35,1960,120615,56592,64023
三重県,25～29歳,昭和,35,1960,124616,62279,62337
三重県,30～34歳,昭和,35,1960,120577,61205,59372
三重県,35～39歳,昭和,35,1960,92513,40191,52322
三重県,40～44歳,昭和,35,1960,79533,34907,44626
三重県,45～49歳,昭和,35,1960,80980,36541,44439
三重県,50～54歳,昭和,35,1960,73596,35127,38469
三重県,55～59歳,昭和,35,1960,65841,32380,33461
三重県,60～64歳,昭和,35,1960,53607,26145,27462
三重県,65～69歳,昭和,35,1960,40975,19692,21283
三重県,70～74歳,昭和,35,1960,31078,14117,16961
三重県,75～79歳,昭和,35,1960,20679,8439,12240
三重県,80～84歳,昭和,35,1960,10455,3907,6548
三重県,85歳以上,昭和,35,1960,3804,1230,2574
三重県,総数,昭和,40,1965,1514467,727802,786665
三重県,0～4歳,昭和,40,1965,121331,61950,59381
三重県,5～9歳,昭和,40,1965,117742,59801,57941
三重県,10～14歳,昭和,40,1965,136144,69008,67136
三重県,15～19歳,昭和,40,1965,161874,76109,85765
三重県,20～24歳,昭和,40,1965,123360,57581,65779
三重県,25～29歳,昭和,40,1965,117242,57101,60141
三重県,30～34歳,昭和,40,1965,122633,61619,61014
三重県,35～39歳,昭和,40,1965,119258,60503,58755
三重県,40～44歳,昭和,40,1965,90536,39268,51268
三重県,45～49歳,昭和,40,1965,77384,33947,43437
三重県,50～54歳,昭和,40,1965,77580,35027,42553
三重県,55～59歳,昭和,40,1965,69468,32998,36470
三重県,60～64歳,昭和,40,1965,60659,29437,31222
三重県,65～69歳,昭和,40,1965,47000,22516,24484
三重県,70～74歳,昭和,40,1965,33613,15534,18079
三重県,75～79歳,昭和,40,1965,22008,9447,12561
三重県,80～84歳,昭和,40,1965,11271,4225,7046
三重県,85歳以上,昭和,40,1965,5364,1731,3633
三重県,総数,昭和,45,1970,1543083,742461,800622
三重県,0～4歳,昭和,45,1970,121507,62332,59175
三重県,5～9歳,昭和,45,1970,121605,62173,59432
三重県,10～14歳,昭和,45,1970,117334,59805,57529
三重県,15～19歳,昭和,45,1970,129943,61813,68130
三重県,20～24歳,昭和,45,1970,136929,63900,73029
三重県,25～29歳,昭和,45,1970,121165,59225,61940
三重県,30～34歳,昭和,45,1970,116577,57414,59163
三重県,35～39歳,昭和,45,1970,121425,61199,60226
三重県,40～44歳,昭和,45,1970,115878,58786,57092
三重県,45～49歳,昭和,45,1970,88705,38390,50315
三重県,50～54歳,昭和,45,1970,75182,32685,42497
三重県,55～59歳,昭和,45,1970,73624,32888,40736
三重県,60～64歳,昭和,45,1970,65023,30348,34675
三重県,65～69歳,昭和,45,1970,54532,25642,28890
三重県,70～74歳,昭和,45,1970,39604,18108,21496
三重県,75～79歳,昭和,45,1970,24563,10558,14005
三重県,80～84歳,昭和,45,1970,13171,5174,7997
三重県,85歳以上,昭和,45,1970,6316,2021,4295
三重県,総数,昭和,50,1975,1626002,787280,838722
三重県,0～4歳,昭和,50,1975,137873,70489,67384
三重県,5～9歳,昭和,50,1975,124956,64221,60735
三重県,10～14歳,昭和,50,1975,122786,62834,59952
三重県,15～19歳,昭和,50,1975,115006,56365,58641
三重県,20～24歳,昭和,50,1975,111729,52820,58909
三重県,25～29歳,昭和,50,1975,140492,69713,70779
三重県,30～34歳,昭和,50,1975,125435,62267,63168
三重県,35～39歳,昭和,50,1975,118393,58728,59665
三重県,40～44歳,昭和,50,1975,121813,61455,60358
三重県,45～49歳,昭和,50,1975,115888,58656,57232
三重県,50～54歳,昭和,50,1975,87058,37345,49713
三重県,55～59歳,昭和,50,1975,73003,31455,41548
三重県,60～64歳,昭和,50,1975,71298,31280,40018
三重県,65～69歳,昭和,50,1975,60071,27253,32818
三重県,70～74歳,昭和,50,1975,47124,21134,25990
三重県,75～79歳,昭和,50,1975,30148,12837,17311
三重県,80～84歳,昭和,50,1975,15154,5889,9265
三重県,85歳以上,昭和,50,1975,7669,2473,5196
三重県,総数,昭和,55,1980,1686936,817578,869358
三重県,0～4歳,昭和,55,1980,116918,60041,56877
三重県,5～9歳,昭和,55,1980,141922,72652,69270
三重県,10～14歳,昭和,55,1980,127129,65216,61913
三重県,15～19歳,昭和,55,1980,119567,60222,59345
三重県,20～24歳,昭和,55,1980,96918,45673,51245
三重県,25～29歳,昭和,55,1980,116286,57076,59210
三重県,30～34歳,昭和,55,1980,144042,71680,72362
三重県,35～39歳,昭和,55,1980,127986,63643,64343
三重県,40～44歳,昭和,55,1980,118755,58959,59796
三重県,45～49歳,昭和,55,1980,120571,60468,60103
三重県,50～54歳,昭和,55,1980,114205,57368,56837
三重県,55～59歳,昭和,55,1980,85291,36231,49060
三重県,60～64歳,昭和,55,1980,70191,29756,40435
三重県,65～69歳,昭和,55,1980,66614,28507,38107
三重県,70～74歳,昭和,55,1980,53088,23154,29934
三重県,75～79歳,昭和,55,1980,37463,15806,21657
三重県,80～84歳,昭和,55,1980,20036,7799,12237
三重県,85歳以上,昭和,55,1980,9818,3236,6582
三重県,総数,昭和,60,1985,1747311,847420,899891
三重県,0～4歳,昭和,60,1985,104193,53153,51040
三重県,5～9歳,昭和,60,1985,121818,62592,59226
三重県,10～14歳,昭和,60,1985,145882,74798,71084
三重県,15～19歳,昭和,60,1985,124988,63561,61427
三重県,20～24歳,昭和,60,1985,104465,50415,54050
三重県,25～29歳,昭和,60,1985,103091,50686,52405
三重県,30～34歳,昭和,60,1985,120119,58938,61181
三重県,35～39歳,昭和,60,1985,148786,74180,74606
三重県,40～44歳,昭和,60,1985,129803,64912,64891
三重県,45～49歳,昭和,60,1985,118501,58784,59717
三重県,50～54歳,昭和,60,1985,119411,59467,59944
三重県,55～59歳,昭和,60,1985,112242,55843,56399
三重県,60～64歳,昭和,60,1985,83102,34872,48230
三重県,65～69歳,昭和,60,1985,66735,27591,39144
三重県,70～74歳,昭和,60,1985,60294,24927,35367
三重県,75～79歳,昭和,60,1985,43806,17883,25923
三重県,80～84歳,昭和,60,1985,26011,10080,15931
三重県,85歳以上,昭和,60,1985,13969,4660,9309
三重県,総数,平成,2,1990,1792514,869515,922999
三重県,0～4歳,平成,2,1990,95825,49394,46431
三重県,5～9歳,平成,2,1990,109572,55910,53662
三重県,10～14歳,平成,2,1990,124854,64148,60706
三重県,15～19歳,平成,2,1990,141817,72478,69339
三重県,20～24歳,平成,2,1990,109475,53164,56311
三重県,25～29歳,平成,2,1990,109916,54246,55670
三重県,30～34歳,平成,2,1990,107218,52777,54441
三重県,35～39歳,平成,2,1990,124599,61487,63112
三重県,40～44歳,平成,2,1990,151017,75492,75525
三重県,45～49歳,平成,2,1990,129544,64789,64755
三重県,50～54歳,平成,2,1990,117725,58143,59582
三重県,55～59歳,平成,2,1990,117705,58058,59647
三重県,60～64歳,平成,2,1990,109352,53706,55646
三重県,65～69歳,平成,2,1990,79418,32689,46729
三重県,70～74歳,平成,2,1990,61300,24534,36766
三重県,75～79歳,平成,2,1990,51143,19847,31296
三重県,80～84歳,平成,2,1990,31908,11931,19977
三重県,85歳以上,平成,2,1990,19589,6355,13234
三重県,総数,平成,7,1995,1841358,893982,947376
三重県,0～4歳,平成,7,1995,90004,46171,43833
三重県,5～9歳,平成,7,1995,100951,52074,48877
三重県,10～14歳,平成,7,1995,112690,57560,55130
三重県,15～19歳,平成,7,1995,121766,62477,59289
三重県,20～24歳,平成,7,1995,129576,63832,65744
三重県,25～29歳,平成,7,1995,117265,58512,58753
三重県,30～34歳,平成,7,1995,115847,57532,58315
三重県,35～39歳,平成,7,1995,112351,55704,56647
三重県,40～44歳,平成,7,1995,128222,63651,64571
三重県,45～49歳,平成,7,1995,152593,76463,76130
三重県,50～54歳,平成,7,1995,129867,64694,65173
三重県,55～59歳,平成,7,1995,117363,57603,59760
三重県,60～64歳,平成,7,1995,115578,56238,59340
三重県,65～69歳,平成,7,1995,104708,50349,54359
三重県,70～74歳,平成,7,1995,74040,29445,44595
三重県,75～79歳,平成,7,1995,53146,19930,33216
三重県,80～84歳,平成,7,1995,38825,13530,25295
三重県,85歳以上,平成,7,1995,26410,8111,18299
三重県,総数,平成,12,2000,1857339,901380,955959
三重県,0～4歳,平成,12,2000,88788,45404,43384
三重県,5～9歳,平成,12,2000,92200,47367,44833
三重県,10～14歳,平成,12,2000,102093,52694,49399
三重県,15～19歳,平成,12,2000,107084,54598,52486
三重県,20～24歳,平成,12,2000,106832,53062,53770
三重県,25～29歳,平成,12,2000,134179,67263,66916
三重県,30～34歳,平成,12,2000,120045,60120,59925
三重県,35～39歳,平成,12,2000,118050,58708,59342
三重県,40～44歳,平成,12,2000,113333,56289,57044
三重県,45～49歳,平成,12,2000,127646,63449,64197
三重県,50～54歳,平成,12,2000,151077,75286,75791
